,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
7898,Chest CT Sectional Walker,MEDICAL,4.3,2,20000000.0,100.0,Paid,9.99,Everyone,Medical,"July 9, 2016",1.1,4.0 and up
7899,Radiological Anatomy For FRCR1,MEDICAL,4.8,12,44000000.0,100.0,Paid,6.99,Everyone,Medical,"January 22, 2014",1.3,4.0 and up
7901,POCKET ATLAS CARDIAC MRI AND CT,MEDICAL,4.3,0,4800000.0,50.0,Free,0.0,Everyone,Medical,"July 18, 2018",1.0,4.0 and up
7993,2 Amateur ham radio CW Morse code practice keys TX,COMMUNICATION,4.8,6,3500000.0,100.0,Paid,1.49,Everyone,Communication,"March 5, 2018",1.0.9,1.6 and up
7994,All Star Of CW,FAMILY,4.3,0,2400000.0,10.0,Free,0.0,Everyone,Role Playing,"February 6, 2018",2.03,4.0.3 and up
7997,CW Beacon for Ham Radio,COMMUNICATION,4.8,10,516000.0,100.0,Paid,1.49,Everyone,Communication,"January 22, 2015",KM,1.6 and up
8000,C W Browser,COMMUNICATION,4.4,14,17000000.0,100.0,Free,0.0,Everyone,Communication,"October 28, 2017",1.0,4.0 and up
8002,Saiyan Of CW,FAMILY,3.8,5,1100000.0,500.0,Free,0.0,Everyone,Role Playing,"July 31, 2018",2.0.10,4.0.3 and up
8003,CW Studio ®,COMMUNICATION,3.8,9,780000.0,100.0,Paid,0.99,Everyone,Communication,"May 19, 2015",1.2,2.3.3 and up
8004,20WPM Amateur ham radio Koch CW Morse code trainer,COMMUNICATION,4.3,12,3700000.0,100.0,Paid,1.49,Everyone,Communication,"May 22, 2018",3.0.4,2.1 and up
8005,CW Bluetooth SPP,COMMUNICATION,4.3,3,961000.0,100.0,Free,0.0,Everyone,Communication,"March 31, 2018",1.2,6.0 and up
8007,Free CW TN Videos 2018,FAMILY,4.3,0,4800000.0,10.0,Free,0.0,Everyone,Entertainment,"July 28, 2018",1.0,3.2 and up
8008,The Church at CW,LIFESTYLE,4.5,2,7800000.0,100.0,Free,0.0,Teen,Lifestyle,"June 25, 2018",3.8.0,4.1 and up
8009,CW Mobile,FAMILY,4.3,3,22000000.0,50.0,Free,0.0,Everyone,Education,"June 25, 2018",3.3.99,4.2 and up
8011,CW BLE Peripheral Simulator,COMMUNICATION,4.3,2,1500000.0,500.0,Free,0.0,Everyone,Communication,"March 8, 2017",1.0,4.4 and up
8014,Morse Player,FAMILY,5.0,12,2400000.0,100.0,Paid,1.99,Everyone,Education,"January 23, 2017",2.1.1,3.0 and up
8016,My CW,TOOLS,3.0,1,55000000.0,100.0,Free,0.0,Everyone,Tools,"October 27, 2016",2.35.1,4.1 and up
8017,CW Ringtone (Morse Code generator),COMMUNICATION,4.3,0,269000.0,10.0,Paid,2.49,Everyone,Communication,"March 16, 2018",1.0.2,2.2 and up
8018,30WPM Amateur ham radio Koch CW Morse code trainer,FAMILY,5.0,1,3700000.0,10.0,Paid,1.49,Everyone,Education,"May 18, 2018",2.0.2,2.1 and up
8019,Learn CW,FAMILY,4.3,0,21000000.0,1.0,Paid,2.49,Everyone,Education,"April 6, 2018",1.1,4.3 and up
8047,CX North America,BUSINESS,3.9,10,55000000.0,500.0,Free,0.0,Everyone,Business,"March 14, 2018",1.2,4.0 and up
8051,TI-Nspire CX Calculator Manual,FAMILY,3.9,11,27000000.0,500.0,Paid,4.99,Everyone,Education,"July 21, 2018",1.3.0,4.1 and up
8053,CX watcher,FAMILY,4.5,4,30000000.0,500.0,Free,0.0,Everyone,Casual,"June 21, 2018",1.5_6,4.1 and up
8055,CX-95WIFI,LIFESTYLE,4.2,6,11000000.0,500.0,Free,0.0,Everyone,Lifestyle,"June 2, 2017",2.1,4.0 and up
8057,CX Carrier Lite,BUSINESS,4.3,0,68000000.0,10.0,Free,0.0,Everyone,Business,"June 11, 2018",1.0,4.0 and up
8059,CX-40,FAMILY,3.0,2,33000000.0,100.0,Free,0.0,Everyone,Entertainment,"December 14, 2017",3.0,4.0 and up
8060,Cx Wize,PRODUCTIVITY,4.3,3,24000000.0,100.0,Free,0.0,Everyone,Productivity,"July 30, 2018",2.1.0,4.1 and up
8062,Racing CX,GAME,4.4,4,20000000.0,500.0,Free,0.0,Everyone,Racing,"June 6, 2017",1,2.2 and up
8063,cx advance call blocker,PERSONALIZATION,5.0,3,3400000.0,50.0,Free,0.0,Everyone,Personalization,"April 9, 2018",1.0,4.0 and up
8064,CX Ram Booster,TOOLS,3.9,12,2500000.0,500.0,Free,0.0,Everyone,Tools,"June 2, 2017",1.0,2.2 and up
8065,CX-42,FAMILY,4.3,0,32000000.0,10.0,Free,0.0,Everyone,Casual,"January 2, 2018",1.2_3,4.2 and up
8066,CX Capture,BUSINESS,4.3,1,5800000.0,100.0,Free,0.0,Everyone,Business,"January 23, 2018",v1.2.2,4.0.3 and up
8067,CONNECT: The Mobile CX Summit,PRODUCTIVITY,4.3,0,18000000.0,50.0,Free,0.0,Teen,Productivity,"August 1, 2018",7.18.0.0,5.0 and up
8068,Hyundai CX Conference,COMMUNICATION,4.3,0,20000000.0,50.0,Free,0.0,Everyone,Communication,"May 27, 2018",2.10.2,4.2 and up
8069,CX-41,LIFESTYLE,4.2,1,32000000.0,100.0,Free,0.0,Everyone,Lifestyle,"December 14, 2017",3.0,4.1 and up
8070,CX Monthly Tech News,VIDEO_PLAYERS,4.2,2,6900000.0,500.0,Free,0.0,Everyone,Video Players & Editors,"June 9, 2016",6.1.0,4.0 and up
8072,CX Summit,PRODUCTIVITY,4.3,1,17000000.0,50.0,Free,0.0,Teen,Productivity,"September 20, 2017",7.12.0.1,4.2 and up
8076,CX Elevated,BUSINESS,4.3,0,55000000.0,50.0,Free,0.0,Everyone,Business,"February 1, 2018",1.0,4.1 and up
8079,Ambient CX,BUSINESS,4.3,0,7500000.0,5.0,Free,0.0,Everyone,Business,"May 9, 2017",1.0,2.3.3 and up
8080,QuestionPro - CX,BUSINESS,4.3,1,16000000.0,50.0,Free,0.0,Everyone,Business,"August 3, 2018",1.3,4.1 and up
8081,CX Network,BUSINESS,4.3,0,10000000.0,0.0,Free,0.0,Everyone,Business,"August 6, 2018",1.3.1,4.1 and up
8086,Cy-Reader,FAMILY,4.8,17,15000000.0,100.0,Free,0.0,Everyone,Education,"August 3, 2018",1.7,4.2 and up
8089,Cy-Ranch,NEWS_AND_MAGAZINES,4.5,27,7100000.0,500.0,Free,0.0,Everyone,News & Magazines,"May 6, 2018",7.5.0,4.1 and up
8091,CY Konum,PERSONALIZATION,4.4,1,1300000.0,100.0,Free,0.0,Everyone,Personalization,"June 27, 2018",3.0,5.1 and up
8093,ABTO CY-ET1,TOOLS,4.2,1,29000000.0,100.0,Free,0.0,Everyone,Tools,"February 6, 2017",2.0.0.0,4.0 and up
8096,Cy Messenger,COMMUNICATION,4.5,4,8100000.0,100.0,Free,0.0,Everyone,Communication,"August 30, 2014",1.3.0,2.3.3 and up
8097,Amadeus GR & CY,COMMUNICATION,4.3,4,3800000.0,100.0,Free,0.0,Everyone,Communication,"February 1, 2018",2.07,4.1 and up
8102,Cy-Fair VFD EMS Protocols,MEDICAL,5.0,2,20000000.0,100.0,Free,0.0,Everyone 10+,Medical,"September 21, 2017",1.8.3,4.1 and up
8103,EUROBANK CY,FINANCE,4.3,30,15000000.0,100.0,Free,0.0,Everyone,Finance,"June 12, 2018",1.0.1,4.3 and up
8104,Cy-Fair Christian Church,LIFESTYLE,5.0,2,9300000.0,100.0,Free,0.0,Everyone,Lifestyle,"August 3, 2017",24.8.1,4.1 and up
8105,Mediabox CY,FAMILY,4.3,0,12000000.0,10.0,Free,0.0,Everyone,Entertainment,"December 31, 2017",1.0,4.1 and up
8106,Capitalnews.com.cy,NEWS_AND_MAGAZINES,4.2,0,3900000.0,10.0,Free,0.0,Everyone,News & Magazines,"March 23, 2017",0.0.2,4.1 and up
8108,CY Digital Net,SHOPPING,4.7,3,5800000.0,500.0,Free,0.0,Everyone,Shopping,"August 1, 2017",2.0.0,4.0 and up
8109,Cy-Fair Houston Chamber,BUSINESS,4.3,0,5000000.0,5.0,Free,0.0,Everyone,Business,"June 6, 2018",4.1.239,4.1 and up
8110,StudentLife.com.cy,NEWS_AND_MAGAZINES,4.2,17,4400000.0,100.0,Free,0.0,Everyone,News & Magazines,"March 14, 2017",1.0.11,4.1 and up
8112,VAT check CY,BUSINESS,4.3,0,642000.0,100.0,Free,0.0,Everyone,Business,"May 18, 2013",1.0.16,1.6 and up
8113,Cy's Elma Pharmacy,HEALTH_AND_FITNESS,4.5,0,9400000.0,10.0,Free,0.0,Everyone 10+,Health & Fitness,"June 28, 2018",7.4.8,4.0.3 and up
8114,CY Spray nozzle,BOOKS_AND_REFERENCE,4.5,0,3300000.0,10.0,Free,0.0,Everyone,Books & Reference,"August 3, 2017",1.01.00,4.0.3 and up
8119,BibleRead En Cy Zh Yue,BOOKS_AND_REFERENCE,4.5,0,12000000.0,5.0,Free,0.0,Everyone,Books & Reference,"May 17, 2018",1.0,4.0 and up
8137,CZ-70 (CZ-50) pistol explained,BOOKS_AND_REFERENCE,4.5,2,17000000.0,10.0,Paid,5.99,Everyone,Books & Reference,"November 2, 2016",Android 2.1 - 2015,1.6 and up
8139,CZ-52 pistol explained,BOOKS_AND_REFERENCE,4.5,0,9300000.0,10.0,Paid,5.99,Everyone,Books & Reference,"September 3, 2015",Android 3.0 - 2015,1.6 and up
8140,CZ-27 pistol explained,BOOKS_AND_REFERENCE,4.5,1,11000000.0,10.0,Paid,5.99,Everyone,Books & Reference,"September 2, 2015",Android 3.0 - 2015,1.6 and up
8145,CZ-45 pistol explained,BOOKS_AND_REFERENCE,4.5,1,12000000.0,10.0,Paid,5.49,Everyone,Books & Reference,"August 10, 2017",Android 3.1 - 2015,1.6 and up
8146,CZ-Help,BOOKS_AND_REFERENCE,5.0,2,1400000.0,5.0,Free,0.0,Everyone,Books & Reference,"July 13, 2018",0.1,4.4 and up
8147,Hlášenírozhlasu.cz,COMMUNICATION,4.3,0,17000000.0,10.0,Free,0.0,Everyone,Communication,"July 27, 2018",2.1.3,4.1 and up
8150,Pistolet CZ-70 CZ-50 expliqué,BOOKS_AND_REFERENCE,4.5,0,17000000.0,1.0,Paid,5.99,Everyone,Books & Reference,"November 1, 2016",Android 2.0 - 2016,1.6 and up
8151,CZ-38 (vz 38) pistol explained,BOOKS_AND_REFERENCE,4.5,0,13000000.0,5.0,Paid,5.99,Everyone,Books & Reference,"August 10, 2017",Android 3.1 - 2017,1.6 and up
8154,Wallpapers CZ 75 85,PERSONALIZATION,4.4,0,12000000.0,10.0,Free,0.0,Teen,Personalization,"April 12, 2018",1.0,4.1 and up
8157,Wallpaper.cz,PHOTOGRAPHY,4.9,7,2200000.0,100.0,Free,0.0,Everyone,Photography,"July 11, 2015",1.2.0,3.0 and up
8159,CZ Kompas,TOOLS,5.0,2,3500000.0,10.0,Free,0.0,Everyone,Tools,"July 9, 2018",1.1,4.0 and up
8160,Modlitební knížka CZ,BOOKS_AND_REFERENCE,4.5,4,18000000.0,500.0,Free,0.0,Everyone,Books & Reference,"February 4, 2018",4.0,4.0.3 and up
8161,Reksio cz. 1,BOOKS_AND_REFERENCE,4.5,0,8600000.0,10.0,Paid,0.99,Everyone,Books & Reference,"March 30, 2015",1.0.1,4.0.3 and up
8163,PLAYzone.cz,FAMILY,4.4,14,7300000.0,500.0,Free,0.0,Everyone,Entertainment,"November 7, 2017",2.1.3,4.1 and up
8165,RoutePlan.cz,PRODUCTIVITY,4.3,6,5300000.0,100.0,Free,0.0,Everyone,Productivity,"June 6, 2018",2.5.4,4.0.3 and up
8210,Check DB Benchmark,TOOLS,4.2,0,2200000.0,100.0,Free,0.0,Everyone,Tools,"March 11, 2017",0.9.2,4.0.3 and up
8211,ACCDB MDB DB Manager Pro - Editor for MS Access,PRODUCTIVITY,3.1,19,4500000.0,500.0,Paid,8.99,Everyone,Productivity,"November 3, 2016",1.0.8,4.0 and up
8212,Scale Models DB,TOOLS,4.4,9,33000000.0,50.0,Paid,2.99,Everyone,Tools,"May 3, 2018",0.6.2,4.3 and up
8216,DB LINK RGB,TOOLS,2.7,7,5200000.0,500.0,Free,0.0,Everyone,Tools,"June 19, 2017",1.0.2,4.4 and up
8217,DB BAHN,TRAVEL_AND_LOCAL,4.3,4,8000000.0,500.0,Free,0.0,Everyone,Travel & Local,"December 19, 2017",1.0,4.0 and up
8219,"10,000 Quotes DB (Premium)",BOOKS_AND_REFERENCE,4.1,70,3500000.0,500.0,Paid,0.99,Everyone,Books & Reference,"August 30, 2013",1.3,2.1 and up
8225,ReDNAKET DB Normalization Tool,TOOLS,4.2,0,940000.0,10.0,Paid,0.99,Everyone,Tools,"February 3, 2016",1.0.2,5.0 and up
8230,DB HOME,LIFESTYLE,5.0,5,3200000.0,100.0,Free,0.0,Everyone,Lifestyle,"August 31, 2017",1.0.1,4.0 and up
8232,Guide for IMS DB,BOOKS_AND_REFERENCE,4.5,0,2600000.0,10.0,Free,0.0,Everyone,Books & Reference,"June 11, 2018",1.0.0,4.1 and up
8234,DB Pickles,BUSINESS,5.0,5,14000000.0,100.0,Free,0.0,Everyone,Business,"March 20, 2018",2.0.2,4.1 and up
8236,LC-DB,PHOTOGRAPHY,3.0,1,2500000.0,10.0,Paid,3.49,Everyone,Photography,"October 20, 2017",1.0,4.2 and up
8241,LC-DB-LITE,PHOTOGRAPHY,4.3,0,2300000.0,100.0,Free,0.0,Everyone,Photography,"October 20, 2017",1.0,4.2 and up
8242,db Meter - sound level meter with data logging,TOOLS,4.2,0,15000000.0,1.0,Paid,1.49,Everyone,Tools,"March 15, 2018",1.0.1,4.1 and up
8262,Choose SuperHero Quize Marvel | DC,FAMILY,4.3,3,4099999.9999999995,100.0,Free,0.0,Everyone,Entertainment,"July 29, 2018",2.0,5.0 and up
8264,DC Universe Quiz,GAME,4.3,11,23000000.0,500.0,Free,0.0,Everyone,Trivia,"May 22, 2018",3.2.7z,4.0.3 and up
8275,DC N COMPANY ENTERTAINMENT RADIO!,FAMILY,5.0,22,2200000.0,100.0,Free,0.0,Mature 17+,Entertainment,"November 2, 2017",1.4,4.4 and up
8278,Pepsi Cards DC,COMICS,4.4,1,21000000.0,50.0,Free,0.0,Everyone 10+,Comics,"June 26, 2018",0.0.4,4.4 and up
8280,Robin - DC Movie Collection,FAMILY,4.3,1,2300000.0,500.0,Free,0.0,Everyone,Entertainment,"November 19, 2017",1.0.1,4.0 and up
8281,DC-014,PHOTOGRAPHY,5.0,3,16000000.0,500.0,Free,0.0,Everyone,Photography,"June 14, 2018",1.0.3,4.1 and up
8282,D.C. Driving/Walking Tours,TRAVEL_AND_LOCAL,4.3,0,32000000.0,50.0,Paid,4.99,Everyone,Travel & Local,"July 27, 2018",3.8.0,4.4 and up
8287,AC DC Power Monitor,LIFESTYLE,5.0,1,1200000.0,10.0,Paid,3.04,Everyone,Lifestyle,"May 29, 2016",1.2,2.3 and up
8319,DF Squid,GAME,4.4,1,14000000.0,100.0,Free,0.0,Everyone,Board,"December 12, 2013",1.0,2.3 and up
8322,DF 司機,MAPS_AND_NAVIGATION,4.2,9,9900000.0,500.0,Free,0.0,Everyone,Maps & Navigation,"August 6, 2018",13.0.0,5.0 and up
8325,DF Coaching,SPORTS,4.0,1,3600000.0,100.0,Free,0.0,Everyone,Sports,"May 24, 2018",1.0.1,4.1 and up
8328,Guide to Nikon Df,PHOTOGRAPHY,4.3,1,663000.0,10.0,Paid,29.99,Everyone,Photography,"February 18, 2014",2.0.0,4.0.3 and up
8329,DF BugMeNot,SOCIAL,4.3,7,1400000.0,500.0,Free,0.0,Teen,Social,"October 29, 2015",1.0,5.0 and up
8330,DF-CAM,TOOLS,4.2,2,20000000.0,100.0,Free,0.0,Everyone,Tools,"May 16, 2018",2.0.1,4.3 and up
8331,DF Tracker,BUSINESS,4.3,2,6000000.0,100.0,Free,0.0,Everyone,Business,"September 27, 2017",1.0,4.0.3 and up
8332,Guia Bike DF,SPORTS,4.3,29,14000000.0,100.0,Free,0.0,Everyone,Sports,"February 18, 2018",22.0,5.0 and up
8335,DF Glue Board,PARENTING,5.0,1,27000000.0,10.0,Free,0.0,Everyone,Parenting,"January 19, 2018",Glueboardv.6,4.2 and up
8336,DF-Server Mobile,PRODUCTIVITY,4.9,17,76000000.0,100.0,Free,0.0,Everyone,Productivity,"June 7, 2016",1.0.0,4.4 and up
8337,DF-View,BUSINESS,4.3,0,15000000.0,100.0,Free,0.0,Everyone,Business,"January 4, 2016",1.0.9,4.0 and up
8338,"MexiRoomies - roomies, mexico, df, apt, house room",LIFESTYLE,4.2,2,32000000.0,500.0,Free,0.0,Everyone,Lifestyle,"July 4, 2018",1.9,4.0.3 and up
8339,DF Wall Plus – Droid Firewall,TOOLS,4.2,9,6300000.0,500.0,Free,0.0,Everyone,Tools,"August 20, 2017",1.0,4.0.3 and up
8341,Digital FM Brasília DF,FAMILY,4.3,5,1400000.0,100.0,Free,0.0,Everyone,Entertainment,"September 22, 2017",1.0,2.3 and up
8342,DF SmartPlus,TOOLS,4.2,0,36000000.0,10.0,Free,0.0,Everyone,Tools,"February 23, 2018",1.0.1,4.1 and up
8344,ElejaOnline DF,BUSINESS,4.3,0,3000000.0,50.0,Free,0.0,Everyone,Business,"June 18, 2018",1.0.0,4.1 and up
8345,ProconLegis-DF,TOOLS,4.2,2,14000000.0,5.0,Free,0.0,Everyone,Tools,"July 31, 2018",1.0,4.4 and up
8346,Técnico Legislativo Câmara Legislativa DF,PRODUCTIVITY,4.3,1,10000000.0,10.0,Paid,2.99,Everyone,Productivity,"June 29, 2018",6.0,4.0.3 and up
8348,Cargo de Praça PM DF,PRODUCTIVITY,4.3,0,5200000.0,10.0,Paid,2.99,Everyone,Productivity,"May 7, 2018",3.0,4.0 and up
8349,Consultar Infracciones de Transito DF y Mexico,TOOLS,4.2,0,2900000.0,10.0,Free,0.0,Everyone,Tools,"July 23, 2018",2.5,4.0 and up
8350,Droidbug BusyBox Advance PRO,TOOLS,4.5,2,3300000.0,100.0,Paid,3.99,Everyone,Tools,"July 19, 2018",1.4,4.0.3 and up
8351,México City D.F News,NEWS_AND_MAGAZINES,4.2,2,5700000.0,100.0,Free,0.0,Everyone,News & Magazines,"May 9, 2016",1.1,4.0.3 and up
8354,df-Vegetable,BUSINESS,4.3,0,2900000.0,5.0,Free,0.0,Everyone,Business,"June 11, 2018",1.1,4.0.3 and up
8355,Aproveita DF,LIFESTYLE,4.2,0,3300000.0,1.0,Free,0.0,Everyone,Lifestyle,"August 2, 2018",1.0,4.0 and up
8356,EVENTOS DF,EVENTS,4.5,0,4500000.0,10.0,Free,0.0,Everyone,Events,"December 1, 2017",1.0.1,4.1 and up
8358,Rádio Sol Nascente DF,COMMUNICATION,4.3,12,1600000.0,500.0,Free,0.0,Everyone,Communication,"July 28, 2016",3.1,2.3 and up
8359,Diseño de columnas NTC - RSEE 2017,PRODUCTIVITY,4.3,6,2800000.0,100.0,Paid,0.99,Everyone,Productivity,"March 26, 2018",2.0,4.1 and up
8364,DG Surveyor,BUSINESS,3.6,5,6800000.0,50.0,Paid,8.99,Everyone,Business,"April 30, 2018",6.00,4.0.3 and up
8371,ZombieVital DG,FAMILY,4.3,10,20000000.0,100.0,Paid,12.99,Everyone,Simulation,"August 4, 2018",Varies with device,Varies with device
8373,DG Screen Recorder,VIDEO_PLAYERS,3.3,12,2900000.0,500.0,Free,0.0,Everyone,Video Players & Editors,"October 20, 2015",1.7,5.0 and up
8376,The DG Buddy,BUSINESS,3.7,3,11000000.0,10.0,Paid,2.49,Everyone,Business,"June 30, 2014",v3,2.2 and up
8379,DG-App,TOOLS,5.0,1,4500000.0,500.0,Free,0.0,Everyone,Tools,"November 29, 2017",1.0.16,4.1 and up
8382,DG Fitness,HEALTH_AND_FITNESS,4.8,6,14000000.0,100.0,Free,0.0,Everyone,Health & Fitness,"March 23, 2018",7.7.3,4.1 and up
8385,Coupon Mob - Discount Coupons,SHOPPING,3.0,2,1300000.0,100.0,Free,0.0,Everyone,Shopping,"May 30, 2018",6.0,3.0 and up
8386,DG Users,PRODUCTIVITY,4.5,8,3100000.0,100.0,Free,0.0,Everyone,Productivity,"June 7, 2018",1.2,4.0.3 and up
8388,Free coupons and vouchers,FINANCE,5.0,4,5900000.0,100.0,Free,0.0,Everyone,Finance,"July 28, 2018",1.5,4.4 and up
8389,DG Hair,LIFESTYLE,4.2,0,3000000.0,10.0,Free,0.0,Everyone,Lifestyle,"August 30, 2017",1.0.0,4.0 and up
8390,DG Xplained,HEALTH_AND_FITNESS,4.5,1,12000000.0,100.0,Free,0.0,Everyone,Health & Fitness,"May 2, 2018",1.0.3,4.1 and up
8391,DG OFF - 100% Free Coupons & Deals,SHOPPING,5.0,1,1100000.0,10.0,Free,0.0,Everyone,Shopping,"July 11, 2018",1.0,4.0 and up
8393,DG Monitor,BUSINESS,4.3,1,4500000.0,100.0,Free,0.0,Everyone,Business,"October 12, 2017",1.0.0.17,4.0 and up
8395,DG TV,NEWS_AND_MAGAZINES,5.0,3,5700000.0,100.0,Free,0.0,Everyone,News & Magazines,"May 26, 2018",1.2,4.1 and up
8411,DH-UFO,FAMILY,5.0,1,59000000.0,100.0,Free,0.0,Everyone,Entertainment,"May 24, 2018",1.0.9,4.4 and up
8425,DH Mariage,LIFESTYLE,4.2,0,4900000.0,50.0,Free,0.0,Everyone,Lifestyle,"September 12, 2017",1.0,4.3 and up
8435,DH-Security Camera,BUSINESS,4.3,3,36000000.0,100.0,Free,0.0,Everyone,Business,"August 1, 2017",DH-Security Camera,5.0 and up
8484,dk Verk,BUSINESS,4.4,9,31000000.0,500.0,Free,0.0,Everyone,Business,"March 14, 2018",2.0.14,4.1 and up
8489,DK Primrose for KLWP,PERSONALIZATION,4.4,0,16000000.0,1.0,Paid,0.99,Everyone,Personalization,"December 2, 2017",v2017.Dec.01.19,4.4 and up
8490,DK Online,FAMILY,4.3,21,3500000.0,100.0,Free,0.0,Everyone,Entertainment,"May 18, 2018",8.2,4.0.3 and up
8493,PK and DK Audio App,FAMILY,5.0,2,3900000.0,100.0,Free,0.0,Everyone,Entertainment,"October 25, 2017",5.1.4,4.1 and up
8494,dk,FAMILY,4.8,5,1500000.0,10.0,Free,0.0,Everyone,Education,"September 18, 2017",1.0,2.3 and up
8495,HDWallpaper DK,PERSONALIZATION,4.4,0,6600000.0,10.0,Free,0.0,Teen,Personalization,"October 5, 2017",1.0,4.0 and up
8497,DK Browser,COMMUNICATION,4.0,1,2400000.0,10.0,Free,0.0,Everyone,Communication,"April 25, 2017",1.0,4.2 and up
8501,DK Childcare Centers,LIFESTYLE,4.2,0,13000000.0,500.0,Free,0.0,Everyone,Lifestyle,"April 2, 2018",1.0.2,4.1 and up
8503,DK Murali,SOCIAL,4.8,65,7100000.0,500.0,Free,0.0,Teen,Social,"February 25, 2017",1.1.2,4.1 and up
8504,DK TEL Dialer,COMMUNICATION,4.3,0,4200000.0,50.0,Free,0.0,Everyone,Communication,"November 26, 2017",3.8.8,2.2 and up
8505,DK Studio Barbershop,BEAUTY,4.3,8,17000000.0,100.0,Free,0.0,Everyone,Beauty,"March 20, 2018",1.1,4.1 and up
8506,Dr. D.K. Olukoya Sermons,LIFESTYLE,4.2,1,3000000.0,100.0,Free,0.0,Everyone,Lifestyle,"September 26, 2017",1.0,4.0 and up
8507,GirlTalk.dk,SOCIAL,4.3,3,5300000.0,100.0,Free,0.0,Teen,Social,"September 22, 2017",3.1.0,4.1 and up
8509,Dr D K Olukoya,LIFESTYLE,4.2,0,3300000.0,1.0,Free,0.0,Teen,Lifestyle,"July 25, 2018",1.0,4.1 and up
8510,DK Hair Design,LIFESTYLE,4.2,0,2500000.0,10.0,Free,0.0,Everyone,Lifestyle,"May 15, 2017",1.0.0,4.0 and up
8526,DL Image Manager,PRODUCTIVITY,5.0,2,1700000.0,10.0,Paid,0.99,Everyone,Productivity,"July 29, 2018",1.0.5,4.0 and up
8556,DM - The Offical Messaging App,COMMUNICATION,4.3,0,11000000.0,10.0,Free,0.0,Teen,Communication,"December 20, 2017",1.3,4.0.3 and up
8561,DM Storage (for twitter),SOCIAL,3.2,6,458000.0,100.0,Free,0.0,Everyone,Social,"November 26, 2014",1.0,4.1 and up
8565,DM Die Roller 9000,TOOLS,4.2,0,3300000.0,5.0,Paid,0.99,Everyone,Tools,"May 14, 2018",1.2,2.1 and up
8566,DM Magazine,NEWS_AND_MAGAZINES,4.2,0,27000000.0,10.0,Free,0.0,Everyone,News & Magazines,"May 11, 2018",1.0,4.1 and up
8567,DM הפקות,PHOTOGRAPHY,4.3,2,10000000.0,100.0,Free,0.0,Everyone,Photography,"October 14, 2017",30.0,3.2 and up
8568,DM TrackMan,MAPS_AND_NAVIGATION,4.2,10,7800000.0,100.0,Free,0.0,Everyone,Maps & Navigation,"June 26, 2018",2.1.0,4.4 and up
8571,Interactive NPC DM Tool,FAMILY,2.8,5,629000.0,50.0,Paid,0.99,Everyone,Role Playing,"January 31, 2015",1.0.0,2.3.3 and up
8572,DM Buddy » Learn Digital Marketing,FAMILY,5.0,3,1700000.0,500.0,Free,0.0,Everyone,Education,"July 11, 2017",2.1,4.1 and up
8573,DM Accounting and Payroll,FINANCE,4.3,0,92000000.0,100.0,Free,0.0,Everyone,Finance,"September 27, 2017",4.0.30,5.0 and up
8575,DM Collection,SHOPPING,4.3,3,1200000.0,100.0,Free,0.0,Everyone,Shopping,"June 25, 2015",1.1,2.2 and up
8576,DM AirDisk HDD,TOOLS,4.2,4,33000000.0,100.0,Free,0.0,Everyone,Tools,"July 28, 2018",1.4.6,4.0.3 and up
8577,DM AirDisk NAS,TOOLS,4.2,0,35000000.0,50.0,Free,0.0,Everyone,Tools,"July 31, 2018",2.1.4,4.0.3 and up
8579,Otto DM,SOCIAL,4.3,0,2400000.0,10.0,Free,0.0,Teen,Social,"March 7, 2018",1.0,4.0 and up
8580,DM Adventure,GAME,4.4,0,11000000.0,10.0,Free,0.0,Everyone,Adventure,"June 18, 2018",1.0.4,2.3 and up
8581,Ramdor DM Mobile,BUSINESS,4.3,1,23000000.0,100.0,Free,0.0,Everyone,Business,"June 13, 2018",21 - Rel2.0,3.0 and up
8582,Disciple Maker’s (DM) Lab,FAMILY,5.0,3,4000000.0,100.0,Free,0.0,Everyone,Education,"August 1, 2018",1.0.5,4.4 and up
8587,DN Reader,NEWS_AND_MAGAZINES,4.6,18,1800000.0,100.0,Free,0.0,Everyone,News & Magazines,"March 13, 2014",1.0,4.0 and up
8588,DN Managed Mobility App,BUSINESS,4.3,0,3400000.0,50.0,Free,0.0,Everyone,Business,"July 13, 2018",2.1.2,5.0 and up
8591,DN Blog,SOCIAL,5.0,20,4200000.0,10.0,Free,0.0,Teen,Social,"July 23, 2018",1.0,4.0 and up
8593,DN Events,PRODUCTIVITY,4.3,4,18000000.0,500.0,Free,0.0,Teen,Productivity,"June 7, 2018",7.17.2.0,5.0 and up
8596,DN Employee,FAMILY,5.0,1,3800000.0,10.0,Free,0.0,Everyone,Education,"June 25, 2018",1.4,4.4 and up
8597,DN Advanced Service Coder,BUSINESS,4.3,0,21000000.0,10.0,Free,0.0,Everyone,Business,"June 1, 2018",1.0.0,4.0 and up
8598,DN Premium Hookah Lounge,BUSINESS,4.3,1,4200000.0,50.0,Free,0.0,Everyone,Business,"October 21, 2015",1.0,2.3 and up
8599,PlayMotiv dn edition,BUSINESS,4.3,0,28000000.0,500.0,Free,0.0,Everyone,Business,"April 8, 2018",1.0.2,4.1 and up
8600,Cossack Dictionary (DN),BOOKS_AND_REFERENCE,4.5,7,2300000.0,10.0,Paid,2.99,Teen,Books & Reference,"April 28, 2018",1.0,4.0.3 and up
